시도교육청,교육지원청,지역,정보공시학교코드,학교명,학교급코드,설립구분,주야간,제외여부,제외사유,1학년학급수,1학년학생수,1학년학급당학생수,2학년학급수,2학년학생수,2학년학급당학생수,3학년학급수,3학년학생수,3학년학급당학생수,특수학급학급수,특수학급학생수,특수학급학급당학생수,순회학급학급수,순회학급학생수,순회학급학급당학생수,학급수계,학생수계,학급당학생수계,교사수계,수업교원1인당학생수,학교급,담당자,학교특성,특성화고 구분,특성화고 담당자
경기도교육청,경기도화성오산교육지원청,경기도화성시,S090004281,화성중학교,3,사립,주간,N,,5,163,32.6,5,172,34.4,5,163,32.6,0,0,0,0,0,0,15,498,33.2,26,19.2,중등,송훈재,,,
경기도교육청,경기도가평교육지원청,경기도가평군,S090000445,가평고등학교,4,공립,주간,N,,8,188,23.5,8,200,25,8,207,25.9,2,13,6.5,0,0,0,26,608,23.4,52,11.7,고등,임준호,일반고등학교,,
경기도교육청,경기도가평교육지원청,경기도가평군,S090000877,가평북중학교,3,공립,주간,N,,1,14,14,1,13,13,1,9,9,1,2,2,0,0,0,4,38,9.5,14,2.7,중등,임준호,,,
경기도교육청,경기도가평교육지원청,경기도가평군,S090000876,가평중학교,3,공립,주간,N,,7,181,25.9,7,187,26.7,7,176,25.1,2,7,3.5,0,0,0,23,551,24,40,13.8,중등,임준호,,,
경기도교육청,경기도가평교육지원청,경기도가평군,S090000609,설악고등학교,4,공립,주간,N,,2,49,24.5,2,47,23.5,2,53,26.5,1,5,5,0,0,0,7,154,22,17,9.1,고등,임준호,일반고등학교,,
경기도교육청,경기도가평교육지원청,경기도가평군,S090000878,설악중학교,3,공립,주간,N,,3,61,20.3,2,49,24.5,2,57,28.5,1,4,4,0,0,0,8,171,21.4,18,9.5,중등,임준호,,,
경기도교육청,경기도가평교육지원청,경기도가평군,S090000796,조종고등학교,4,공립,주간,N,,4,58,14.5,4,50,12.5,3,51,17,1,5,5,0,0,0,12,164,13.7,23,7.1,고등,임준호,일반고등학교,,
경기도교육청,경기도가평교육지원청,경기도가평군,S090000879,조종중학교,3,공립,주간,N,,3,85,28.3,3,60,20,3,70,23.3,1,7,7,0,0,0,10,222,22.2,21,10.6,중등,임준호,,,
경기도교육청,경기도가평교육지원청,경기도가평군,S090005286,청심국제고등학교,4,사립,주간,N,,4,112,28,4,122,30.5,4,108,27,0,0,0,0,0,0,12,342,28.5,25,13.7,고등,송훈재,특수목적고등학교,,송훈재
경기도교육청,경기도가평교육지원청,경기도가평군,S090005419,청심국제중학교,3,사립,주간,N,,4,108,27,4,106,26.5,4,106,26.5,0,0,0,0,0,0,12,320,26.7,26,12.3,중등,임준호,,,
경기도교육청,경기도가평교육지원청,경기도가평군,S090000817,청평고등학교,4,공립,주간,N,,4,52,13,4,58,14.5,4,74,18.5,1,6,6,1,1,1,14,191,13.6,31,6.2,고등,임준호,일반고등학교,,
경기도교육청,경기도가평교육지원청,경기도가평군,S090000880,청평중학교,3,공립,주간,N,,3,53,17.7,3,60,20,3,69,23,1,3,3,0,0,0,10,185,18.5,19,9.7,중등,임준호,,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090001267,경안중학교,3,공립,주간,N,,13,407,31.3,12,359,29.9,12,365,30.4,2,12,6,0,0,0,39,1143,29.3,69,16.6,중등,임준호,,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090005820,경화여자EnglishBusiness고등학교,4,사립,주간,N,,5,119,23.8,5,111,22.2,5,94,18.8,0,0,0,0,0,0,15,324,21.6,31,10.5,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090000460,경화여자고등학교,4,사립,주간,N,,11,358,32.5,11,314,28.5,11,347,31.5,0,0,0,0,0,0,33,1019,30.9,64,15.9,고등,임준호,일반고등학교,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090001268,경화여자중학교,3,사립,주간,N,,10,316,31.6,9,261,29,10,295,29.5,0,0,0,0,0,0,29,872,30.1,53,16.5,중등,임준호,,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090000492,곤지암고등학교,4,공립,주간,N,,6,138,23,6,153,25.5,6,149,24.8,1,3,3,0,0,0,19,443,23.3,36,12.3,고등,임준호,일반고등학교,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090001271,곤지암중학교,3,공립,주간,N,,5,144,28.8,5,153,30.6,7,164,23.4,1,2,2,0,0,0,18,463,25.7,31,14.9,중등,임준호,,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090005675,광남고등학교,4,공립,주간,N,,10,327,32.7,10,320,32,10,332,33.2,2,10,5,0,0,0,32,989,30.9,66,15,고등,임준호,일반고등학교,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090001269,광수중학교,3,공립,주간,N,,5,121,24.2,5,124,24.8,4,101,25.3,1,5,5,0,0,0,15,351,23.4,26,13.5,중등,임준호,,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090001270,광일중학교,3,공립,주간,N,,2,30,15,2,39,19.5,2,39,19.5,1,3,3,0,0,0,7,111,15.9,15,7.4,중등,임준호,,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090000490,광주고등학교,4,공립,주간,N,,10,306,30.6,10,309,30.9,12,377,31.4,1,8,8,0,0,0,33,1000,30.3,64,15.6,고등,임준호,일반고등학교,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090005342,광주광남중학교,3,공립,주간,N,,15,474,31.6,13,399,30.7,11,351,31.9,1,4,4,1,3,3,41,1231,30,70,17.6,중등,임준호,,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090000493,광주중앙고등학교,4,공립,주간,N,,14,415,29.6,14,420,30,14,431,30.8,3,23,7.7,0,0,0,45,1289,28.6,88,14.6,고등,임준호,일반고등학교,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090001272,광주중학교,3,공립,주간,N,,7,202,28.9,7,203,29,6,184,30.7,1,5,5,0,0,0,21,594,28.3,38,15.6,중등,임준호,,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090007253,매양중학교,3,공립,주간,N,,11,318,28.9,10,290,29,10,298,29.8,1,6,6,0,0,0,32,912,28.5,55,16.6,중등,임준호,,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090005876,신현중학교,3,공립,주간,N,,11,331,30.1,12,353,29.4,10,304,30.4,1,5,5,0,0,0,34,993,29.2,60,16.6,중등,임준호,,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090005908,초월고등학교,4,공립,주간,N,,12,387,32.3,12,396,33,12,408,34,3,19,6.3,1,5,5,40,1215,30.4,76,16,고등,임준호,일반고등학교,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090005889,초월중학교,3,공립,주간,N,,14,430,30.7,13,387,29.8,13,376,28.9,2,9,4.5,0,0,0,42,1202,28.6,71,16.9,중등,임준호,,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090001276,탄벌중학교,3,공립,주간,N,,13,397,30.5,15,460,30.7,14,441,31.5,3,17,5.7,0,0,0,45,1315,29.2,78,16.9,중등,임준호,,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090006920,태전고등학교,4,공립,주간,N,,10,322,32.2,10,336,33.6,10,326,32.6,1,5,5,0,0,0,31,989,31.9,63,15.7,고등,임준호,일반고등학교,,
경기도교육청,경기도광주하남교육지원청,경기도광주시,S090007406,태전중학교,3,공립,주간,N,,13,411,31.6,12,376,31.3,10,318,31.8,1,6,6,0,0,0,36,1111,30.9,62,17.9,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도구리시,S090006906,갈매고등학교,4,공립,주간,N,,9,227,25.2,9,188,20.9,10,260,26,1,7,7,0,0,0,29,682,23.5,59,11.6,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도구리시,S090007157,갈매중학교,3,공립,주간,N,,13,390,30,11,331,30.1,9,283,31.4,1,6,6,0,0,0,34,1010,29.7,59,17.1,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도구리시,S090001576,교문중학교,3,공립,주간,N,,6,149,24.8,6,154,25.7,6,157,26.2,2,7,3.5,0,0,0,20,467,23.4,34,13.7,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도구리시,S090000496,구리고등학교,4,공립,주간,N,,8,210,26.3,8,184,23,9,236,26.2,0,0,0,0,0,0,25,630,25.2,48,13.1,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도구리시,S090000497,구리여자고등학교,4,공립,주간,N,,8,146,18.3,8,161,20.1,8,179,22.4,1,7,7,0,0,0,25,493,19.7,54,9.1,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도구리시,S090001578,구리여자중학교,3,공립,주간,N,,3,58,19.3,3,58,19.3,3,74,24.7,3,18,6,0,0,0,12,208,17.3,24,8.7,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도구리시,S090001577,구리중학교,3,공립,주간,N,,3,57,19,3,54,18,3,73,24.3,1,5,5,0,0,0,10,189,18.9,19,9.9,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도구리시,S090001583,동구중학교,3,공립,주간,N,,9,239,26.6,9,229,25.4,10,254,25.4,1,4,4,0,0,0,29,726,25,51,14.2,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도구리시,S090000606,서울삼육고등학교,4,사립,주간,N,,8,185,23.1,8,185,23.1,8,207,25.9,0,0,0,0,0,0,24,577,24,47,12.3,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도구리시,S090000656,수택고등학교,4,공립,주간,N,,8,208,26,8,204,25.5,9,229,25.4,4,20,5,0,0,0,29,661,22.8,61,10.8,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도구리시,S090000769,인창고등학교,4,공립,주간,N,,8,213,26.6,8,217,27.1,9,240,26.7,2,11,5.5,0,0,0,27,681,25.2,52,13.1,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도구리시,S090001593,인창중학교,3,공립,주간,N,,10,274,27.4,11,300,27.3,10,259,25.9,2,15,7.5,0,0,0,33,848,25.7,58,14.6,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도구리시,S090001594,장자중학교,3,공립,주간,N,,7,196,28,6,162,27,8,221,27.6,0,0,0,0,0,0,21,579,27.6,38,15.2,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도구리시,S090000825,토평고등학교,4,공립,주간,N,,8,209,26.1,8,209,26.1,9,235,26.1,2,10,5,0,0,0,27,663,24.6,51,13,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도구리시,S090001596,토평중학교,3,공립,주간,N,,6,151,25.2,6,148,24.7,6,152,25.3,3,18,6,0,0,0,21,469,22.3,37,12.7,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090005898,가운고등학교,4,공립,주간,N,,11,339,30.8,11,325,29.5,11,322,29.3,1,7,7,0,0,0,34,993,29.2,67,14.8,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090005704,가운중학교,3,공립,주간,N,,3,67,22.3,3,66,22,4,94,23.5,4,14,3.5,0,0,0,14,241,17.2,27,8.9,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090000479,광동고등학교,4,사립,주간,N,,12,374,31.2,12,373,31.1,12,363,30.3,0,0,0,0,0,0,36,1110,30.8,69,16.1,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090001575,광동중학교,3,사립,주간,N,,8,214,26.8,7,193,27.6,8,218,27.3,0,0,0,0,0,0,23,625,27.2,40,15.6,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090005679,광릉중학교,3,공립,주간,N,,4,80,20,3,71,23.7,3,66,22,1,3,3,0,0,0,11,220,20,22,10,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090000508,금곡고등학교,4,공립,주간,N,,10,207,20.7,12,256,21.3,12,290,24.2,0,0,0,0,0,0,34,753,22.1,69,10.9,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090001579,금곡중학교,3,공립,주간,N,,3,68,22.7,3,65,21.7,4,87,21.8,1,6,6,0,0,0,11,226,20.5,20,11.3,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090000519,남양주고등학교,4,공립,주간,N,,8,141,17.6,7,114,16.3,6,89,14.8,2,15,7.5,0,0,0,23,359,15.6,47,7.6,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090007317,남양주다산고등학교,4,공립,주간,N,,11,326,29.6,11,324,29.5,11,314,28.5,2,15,7.5,0,0,0,35,979,28,69,14.2,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090007238,남양주다산중학교,3,공립,주간,N,,13,424,32.6,13,404,31.1,11,362,32.9,1,7,7,0,0,0,38,1197,31.5,69,17.3,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090007518,다산새봄중학교,3,공립,주간,N,,15,457,30.5,11,360,32.7,12,386,32.2,2,13,6.5,0,0,0,40,1216,30.4,72,16.9,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090007319,다산한강중학교,3,공립,주간,N,,11,321,29.2,9,275,30.6,9,267,29.7,1,8,8,0,0,0,30,871,29,54,16.1,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090000529,덕소고등학교,4,사립,주간,N,,12,370,30.8,12,361,30.1,12,364,30.3,0,0,0,0,0,0,36,1095,30.4,69,15.9,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090001581,덕소중학교,3,공립,주간,N,,7,189,27,6,163,27.2,7,189,27,2,11,5.5,0,0,0,22,552,25.1,40,13.8,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090004914,도농고등학교,4,공립,주간,N,,10,302,30.2,10,305,30.5,11,328,29.8,1,8,8,1,4,4,33,947,28.7,66,14.3,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090001582,도농중학교,3,공립,주간,N,,8,215,26.9,8,222,27.8,6,161,26.8,2,14,7,0,0,0,24,612,25.5,42,14.6,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090000545,동화고등학교,4,사립,주간,N,,15,457,30.5,15,463,30.9,15,455,30.3,0,0,0,0,0,0,45,1375,30.6,87,15.8,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090001584,동화중학교,3,사립,주간,N,,6,174,29,7,193,27.6,7,188,26.9,0,0,0,0,0,0,20,555,27.8,35,15.9,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090005800,마석고등학교,4,공립,주간,N,,11,356,32.4,11,361,32.8,11,353,32.1,3,21,7,0,0,0,36,1091,30.3,67,16.3,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090001585,마석중학교,3,공립,주간,N,,9,294,32.7,11,353,32.1,10,302,30.2,2,11,5.5,0,0,0,32,960,30,55,17.5,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090001586,미금중학교,3,공립,주간,N,,5,144,28.8,4,113,28.3,5,136,27.2,0,0,0,0,0,0,14,393,28.1,25,15.7,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090006905,별가람고등학교,4,공립,주간,N,,9,241,26.8,11,281,25.5,11,302,27.5,4,18,4.5,0,0,0,35,842,24.1,67,12.6,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090005779,별가람중학교,3,공립,주간,N,,11,319,29,9,265,29.4,12,369,30.8,1,10,10,0,0,0,33,963,29.2,57,16.9,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090006520,별내고등학교,4,공립,주간,N,,11,288,26.2,11,317,28.8,11,287,26.1,1,7,7,0,0,0,34,899,26.4,68,13.2,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090001587,별내중학교,3,공립,주간,N,,6,142,23.7,6,144,24,6,151,25.2,1,6,6,0,0,0,19,443,23.3,33,13.4,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090005033,송라중학교,3,공립,주간,N,,9,292,32.4,9,287,31.9,9,291,32.3,3,16,5.3,0,0,0,30,886,29.5,52,17,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090001588,수동중학교,3,사립,주간,N,,2,27,13.5,2,41,20.5,2,31,15.5,1,6,6,0,0,0,7,105,15,15,7,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090000669,심석고등학교,4,사립,주간,N,,12,384,32,12,395,32.9,12,380,31.7,0,0,0,0,0,0,36,1159,32.2,69,16.8,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090001589,심석중학교,3,사립,주간,N,,8,264,33,9,283,31.4,8,259,32.4,0,0,0,0,0,0,25,806,32.2,46,17.5,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090005352,양오중학교,3,공립,주간,N,,7,186,26.6,7,185,26.4,6,153,25.5,2,9,4.5,0,0,0,22,533,24.2,37,14.4,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090005475,어람중학교,3,공립,주간,N,,8,201,25.1,8,214,26.8,8,191,23.9,1,6,6,0,0,0,25,612,24.5,46,13.3,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090001592,연세중학교,3,사립,주간,N,,1,22,22,1,23,23,1,20,20,0,0,0,0,0,0,3,65,21.7,12,5.4,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090005683,예봉중학교,3,공립,주간,N,,8,214,26.8,8,213,26.6,8,221,27.6,1,4,4,0,0,0,25,652,26.1,43,15.2,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090005670,오남고등학교,4,공립,주간,N,,12,375,31.3,12,377,31.4,12,380,31.7,3,21,7,0,0,0,39,1153,29.6,73,15.8,고등,임준호,일반고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090001590,오남중학교,3,공립,주간,N,,5,111,22.2,5,117,23.4,6,153,25.5,1,4,4,0,0,0,17,385,22.6,29,13.3,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090005601,와부고등학교,4,공립,주간,N,,8,250,31.3,8,252,31.5,8,245,30.6,3,18,6,0,0,0,27,765,28.3,50,15.3,고등,임준호,자율고등학교,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090001591,와부중학교,3,공립,주간,N,,8,223,27.9,8,221,27.6,9,230,25.6,1,8,8,0,0,0,26,682,26.2,47,14.5,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090005034,장내중학교,3,공립,주간,N,,9,248,27.6,9,249,27.7,9,249,27.7,1,7,7,0,0,0,28,753,26.9,49,15.4,중등,임준호,,,
경기도교육청,경기도구리남양주교육지원청,경기도남양주시,S090006451,주곡중학교,3,공립,주간,N,,8,240,30,7,186,26.6,8,234,29.3,1,5,5,0,0,0,24,665,27.7,42,15.8,중등,임준호,,,
